Sales,Quantity,Discount,Profit,Order Date,Month
18.62,2,0.0,5.3998,2014-03-05,3
49.632,6,0.2,16.7508,2014-03-05,3
97.82,2,0.0,45.9754,2014-03-05,3
15.984,2,0.2,1.1988,2015-03-01,3
184.752,3,0.2,-20.7846,2015-03-01,3
12.96,2,0.0,6.2208,2014-02-20,2
366.744,4,0.3,-110.0232,2016-05-02,5
8.856,9,0.8,-14.1696,2016-03-08,3
27.96,5,0.2,8.388,2016-03-08,3
146.352,3,0.2,49.3938,2016-03-08,3
175.23,11,0.0,61.3305,2015-12-11,12
125.99,1,0.0,31.4975,2015-12-11,12
23.0,2,0.0,10.35,2015-12-11,12
25.584,2,0.2,8.9544,2016-12-22,12
73.784,2,0.6,-77.4732,2016-02-02,2
20.736,4,0.2,7.2576,2017-06-05,6
17.52,3,0.0,8.2344,2015-08-21,8
35.76,12,0.0,10.0128,2015-08-21,8
3.64,2,0.0,0.9828,2016-04-07,4
30.336,6,0.6,-17.4432,2017-06-04,6
12.99,1,0.0,1.5588,2017-12-04,12
182.22,3,0.0,45.555,2017-12-04,12
302.94,3,0.0,18.1764,2017-12-04,12
54.992,14,0.2,8.9362,2016-01-11,1
12.99,1,0.0,0.2598,2016-04-01,4
55.86,7,0.0,27.93,2017-09-21,9
44.376,2,0.4,-7.396,2017-03-16,3
51.264,6,0.2,7.6896,2017-03-16,3
5.193,3,0.7,-3.462,2017-03-16,3
159.984,2,0.2,43.9956,2017-03-16,3
54.224,2,0.2,3.389,2017-03-16,3
241.424,2,0.2,-36.2136,2017-11-10,11
33.36,4,0.0,16.68,2016-11-30,11
13.76,2,0.0,6.3296,2016-11-30,11
496.86,7,0.0,24.843,2016-11-30,11
389.97,3,0.0,35.0973,2016-11-30,11
9.82,2,0.0,4.8118,2015-01-13,1
56.4,3,0.0,3.384,2014-05-16,5
18.312,4,0.7,-12.208,2015-06-07,6
25.92,5,0.2,9.072,2015-06-07,6
8.016,3,0.2,1.002,2015-06-07,6
479.984,2,0.2,59.998,2017-03-09,3
30.84,5,0.2,9.6375,2017-03-09,3
33.568,2,0.2,1.6784,2015-12-22,12
422.625,7,0.3,0.0,2015-12-22,12
199.98,2,0.0,83.9916,2014-08-06,8
20.24,1,0.0,8.7032,2016-03-27,3
39.92,4,0.0,11.1776,2016-03-27,3
32.54,2,0.0,15.9446,2016-03-27,3
39.0,3,0.0,17.55,2015-12-05,12
12.6,4,0.0,6.048,2015-12-05,12
24.64,4,0.2,4.004,2015-09-11,9
6.264,3,0.2,2.0358,2015-07-17,7
14.432,4,0.2,3.4276,2015-07-17,7
719.976,3,0.2,134.9955,2014-05-30,5
239.92,8,0.0,23.992,2017-11-13,11
1056.86,7,0.0,158.529,2016-12-09,12
447.944,7,0.2,89.5888,2015-03-22,3
150.408,9,0.2,-33.8418,2015-03-22,3
453.576,3,0.2,39.6879,2016-12-23,12
45.36,9,0.2,14.742,2016-12-23,12
287.88,3,0.2,35.985,2016-12-23,12
131.88,3,0.2,14.8365,2016-12-23,12
2.328,2,0.6,-0.7566,2016-12-23,12
1454.9,5,0.0,378.274,2016-04-02,4
4.842,3,0.7,-3.5508,2017-04-30,4
220.704,6,0.2,-8.2764,2017-04-30,4
67.176,3,0.2,6.7176,2016-11-17,11
15.232,4,0.2,5.5216,2016-11-17,11
31.104,6,0.2,10.8864,2016-11-10,11
968.744,7,0.2,314.8418,2016-12-06,12
222.352,13,0.2,77.8232,2016-12-06,12
479.984,2,0.2,89.997,2016-12-06,12
10.272,3,0.2,3.21,2016-04-03,4
998.85,5,0.4,-199.77,2014-11-28,11
24.56,2,0.0,11.5432,2015-10-20,10
5.67,3,0.0,0.1134,2014-09-19,9
14.336,4,0.2,0.896,2017-08-27,8
102.3,1,0.0,26.598,2017-07-03,7
607.52,2,0.0,97.2032,2017-12-22,12
31.16,2,0.0,7.79,2017-12-22,12
2.61,1,0.0,1.2006,2016-12-27,12
10.332,3,0.6,-5.9409,2014-05-20,5
10.368,2,0.2,3.6288,2014-05-20,5
20.784,2,0.2,-3.6372,2014-05-20,5
66.96,5,0.2,-13.392,2014-05-20,5
17.248,2,0.2,6.0368,2014-02-04,2
11.088,7,0.7,-8.1312,2017-12-09,12
1287.45,5,0.0,244.6155,2017-07-11,7
168.1,5,0.0,43.706,2017-07-11,7
51.968,2,0.2,-10.3936,2015-05-15,5
4.768,2,0.2,0.4768,2017-01-29,1
7.98,3,0.0,3.9102,2017-09-29,9
18.688,2,0.2,7.008,2017-04-23,4
11.664,3,0.2,3.3534,2017-04-23,4
191.976,3,0.2,38.3952,2017-11-09,11
499.168,4,0.2,31.198,2017-11-09,11
11.88,2,0.0,5.346,2014-05-05,5
35.44,1,0.0,16.6568,2014-05-05,5
67.136,4,0.2,25.176,2016-10-27,10
4.32,3,0.2,1.512,2014-11-26,11
14.94,3,0.0,7.0218,2014-11-26,11
40.54,2,0.0,11.3512,2014-11-26,11
7.312,1,0.2,2.5592,2014-11-26,11
475.944,7,0.2,59.493,2014-12-31,12
30.08,2,0.2,-5.264,2016-01-03,1
165.6,3,0.2,-6.21,2016-01-03,1
180.96,5,0.2,13.572,2016-01-03,1
23.18,2,0.0,7.6494,2017-08-18,8
56.96,2,0.0,21.0752,2014-06-04,6
15.56,4,0.0,4.0456,2014-06-04,6
353.568,2,0.2,-44.196,2014-06-04,6
13.96,2,0.0,6.7008,2014-06-04,6
82.95,5,0.0,29.0325,2017-11-13,11
39.68,2,0.0,10.3168,2016-01-28,1
479.97,3,0.0,177.5889,2016-11-09,11
7.38,2,0.0,3.4686,2016-09-10,9
14.256,3,0.2,4.455,2016-09-10,9
81.98,2,0.0,40.1702,2016-09-10,9
39.624,3,0.2,13.8684,2016-09-10,9
399.672,7,0.2,-14.9877,2017-03-03,3
65.12,4,0.0,16.9312,2017-09-08,9
30.56,5,0.6,-19.864,2017-11-06,11
20.768,2,0.2,2.3364,2017-05-13,5
39.808,4,0.2,3.9808,2016-11-27,11
121.104,6,0.7,-100.92,2015-11-13,11
111.96,5,0.2,-1.3995,2015-11-13,11
15.696,3,0.2,5.1012,2015-12-08,12
70.26,3,0.0,18.9702,2015-09-07,9
90.0,5,0.0,16.2,2015-09-07,9
6.096,2,0.2,2.0574,2015-09-07,9
481.176,2,0.4,-120.294,2015-09-07,9
7.24,4,0.0,2.3892,2015-09-07,9
177.45,5,0.5,-78.078,2016-07-28,7
1369.764,6,0.7,-913.176,2016-07-28,7
9.48,3,0.2,0.711,2016-07-28,7
130.98,2,0.5,-89.0664,2017-08-25,8
174.95,5,0.0,45.487,2014-04-30,4
826.0,5,0.0,214.76,2014-04-30,4
139.58,7,0.0,39.0824,2017-04-27,4
399.95,5,0.0,143.982,2017-07-23,7
12.39,3,0.0,5.8233,2014-12-13,12
760.98,5,0.8,-1141.47,2017-01-12,1
67.86,6,0.7,-45.24,2017-12-02,12
31.504,11,0.2,11.814,2015-11-08,11
5.04,1,0.2,1.638,2015-11-08,11
39.879,7,0.7,-29.2446,2015-11-08,11
4.712,1,0.2,1.4136,2015-11-08,11
194.352,3,0.2,19.4352,2016-11-25,11
97.424,2,0.2,10.9602,2015-12-05,12
704.76,5,0.2,26.4285,2016-07-29,7
27.396,3,0.7,-20.0904,2016-07-29,7
5.7,5,0.0,2.679,2014-09-13,9
14.19,3,0.0,5.5341,2014-09-13,9
7.3,2,0.0,2.19,2014-09-13,9
199.98,2,0.0,75.9924,2014-09-13,9
144.96,4,0.0,60.8832,2014-09-13,9
118.0,2,0.0,20.06,2014-09-13,9
48.94,1,0.0,24.47,2014-09-13,9
22.66,2,0.0,9.7438,2014-09-13,9
0.836,1,0.8,-1.3376,2016-06-21,6
30.96,6,0.2,11.223,2016-09-03,9
723.92,5,0.2,-81.441,2017-11-25,11
21.968,4,0.6,-15.9268,2015-05-12,5
619.152,6,0.2,69.6546,2015-05-12,5
127.904,7,0.2,41.5688,2015-05-12,5
94.2,5,0.0,39.564,2017-03-30,3
49.5,5,0.0,13.365,2016-11-17,11
16.52,5,0.2,1.652,2016-12-30,12
55.36,4,0.2,19.376,2016-12-22,12
11.56,1,0.2,3.757,2016-12-22,12
17.12,4,0.0,7.704,2015-12-20,12
182.352,3,0.2,-18.2352,2014-12-27,12
118.16,2,0.2,-25.109,2014-12-27,12
18.368,2,0.2,6.1992,2017-02-16,2
600.558,3,0.3,-8.5794,2017-02-16,2
50.352,3,0.2,-8.1822,2017-02-16,2
28.032,6,0.2,3.504,2017-02-16,2
7.692,1,0.6,-3.6537,2017-02-16,2
517.405,5,0.3,-81.3065,2017-10-24,10
8.608,8,0.8,-13.3424,2016-09-02,9
159.56,5,0.2,33.9065,2016-09-02,9
2104.55,7,0.0,694.5015,2016-12-01,12
40.7,5,0.0,11.803,2016-12-01,12
47.79,3,0.0,16.2486,2014-11-05,11
5.16,2,0.0,1.3416,2017-11-25,11
21.21,7,0.0,4.4541,2016-12-16,12
96.36,6,0.0,25.0536,2017-11-14,11
231.72,2,0.0,11.586,2016-06-26,6
17.9,5,0.0,8.95,2016-06-26,6
12.48,2,0.0,5.616,2016-06-26,6
8.016,3,0.2,1.1022,2014-12-26,12
259.896,2,0.4,-56.3108,2016-08-14,8
247.188,2,0.4,-49.4376,2016-08-14,8
279.96,5,0.2,48.993,2016-08-14,8
450.0,5,0.0,162.0,2016-10-24,10
19.44,3,0.0,9.5256,2014-08-23,8
300.904,1,0.2,11.2839,2017-09-15,9
239.976,3,0.2,26.9973,2017-06-15,6
31.168,4,0.2,9.3504,2017-06-15,6
120.96,2,0.4,-28.224,2017-06-15,6
2239.936,8,0.2,223.9936,2017-06-15,6
76.608,8,0.2,6.7032,2017-06-15,6
142.776,1,0.2,17.847,2017-06-15,6
91.36,5,0.2,29.692,2017-06-15,6
3.552,2,0.2,0.444,2015-03-01,3
115.136,8,0.2,11.5136,2016-07-23,7
4.71,1,0.0,0.0,2014-10-01,10
172.764,2,0.1,13.4372,2014-09-08,9
3.52,2,0.0,1.6896,2014-09-08,9
79.968,4,0.2,-17.9928,2014-11-16,11
305.9745,3,0.15,25.1979,2014-11-16,11
344.91,3,0.0,10.3473,2014-11-16,11
626.352,3,0.2,-23.4882,2014-03-03,3
359.499,3,0.15,-29.6058,2015-12-03,12
71.952,6,0.2,5.3964,2017-07-11,7
29.8,5,0.2,9.3125,2017-07-11,7
1.824,1,0.7,-1.3984,2017-11-16,11
64.384,4,0.8,-160.96,2016-06-12,6
6.984,2,0.6,-4.5396,2016-06-12,6
11.264,8,0.2,3.9424,2016-06-12,6
15.552,3,0.2,5.6376,2016-06-12,6
379.372,2,0.3,-119.2312,2016-06-12,6
67.536,9,0.2,6.7536,2016-06-12,6
1.524,2,0.8,-2.667,2016-06-12,6
37.408,7,0.2,13.0928,2016-12-29,12
25.344,6,0.2,8.8704,2016-12-29,12
46.2,4,0.0,21.252,2017-03-18,3
4.728,3,0.2,0.7092,2015-12-27,12
53.352,3,0.2,16.0056,2015-12-27,12
131.104,2,0.2,8.194,2015-12-27,12
22.512,3,0.2,2.2512,2015-12-27,12
72.744,7,0.2,-12.7302,2015-12-27,12
52.59,3,0.0,15.777,2015-07-31,7
19.44,3,0.0,9.3312,2017-06-27,6
126.3,3,0.0,40.416,2017-06-27,6
1287.45,5,0.0,244.6155,2017-06-27,6
64.96,4,0.0,9.744,2014-02-07,2
535.41,3,0.0,160.623,2016-09-04,9
8.1,5,0.7,-5.94,2017-04-06,4
13.248,4,0.2,3.6432,2017-12-08,12
83.988,2,0.4,-20.997,2017-12-08,12
73.2,5,0.0,21.228,2016-07-24,7
10.74,3,0.0,5.1552,2015-11-09,11
11.032,1,0.2,3.0338,2015-10-02,10
53.04,3,0.2,-4.641,2015-10-02,10
17.12,4,0.0,4.9648,2015-11-22,11
59.94,3,0.0,28.1718,2015-11-22,11
210.58,2,0.0,12.6348,2017-02-02,2
30.96,2,0.2,10.062,2017-02-02,2
239.984,2,0.2,38.9974,2017-02-02,2
3050.376,3,0.2,1143.891,2015-06-16,6
133.98,2,0.0,33.495,2015-06-16,6
93.248,4,0.2,31.4712,2016-05-05,5
177.48,3,0.2,19.9665,2016-05-05,5
17.712,6,0.2,5.9778,2017-09-09,9
4.86,3,0.7,-3.564,2017-09-09,9
6.258,2,0.7,-5.215,2017-09-09,9
37.68,2,0.0,10.5504,2016-07-22,7
51.84,8,0.0,24.8832,2016-07-22,7
27.42,3,0.0,9.3228,2016-07-22,7
5.4,3,0.0,2.592,2016-07-22,7
1270.99,1,0.0,635.495,2016-01-31,1
125.36,8,0.0,58.9192,2016-01-31,1
14.03,1,0.0,4.0687,2016-12-29,12
27.96,2,0.0,7.2696,2016-12-29,12
5.344,2,0.2,0.7348,2015-11-21,11
1.696,2,0.8,-2.544,2015-11-21,11
24.588,3,0.8,-67.617,2015-11-21,11
7.98,5,0.8,-13.167,2015-11-21,11
288.0,4,0.2,57.6,2015-10-05,10
146.952,3,0.2,9.1845,2016-09-12,9
83.136,4,0.2,5.196,2016-09-12,9
942.784,4,0.2,94.2784,2017-09-14,9
74.352,3,0.2,23.235,2017-09-14,9
26.88,6,0.0,6.72,2015-02-23,2
10.896,2,0.2,3.8136,2015-02-23,2
3.536,2,0.2,0.3094,2016-12-05,12
528.43,5,0.3,0.0,2016-07-02,7
41.472,8,0.2,14.5152,2016-07-02,7
287.976,3,0.2,7.1994,2017-12-13,12
29.304,3,0.2,2.5641,2015-03-20,3
55.328,2,0.2,6.2244,2015-03-01,3
1227.9984,6,0.32,-36.1176,2015-03-01,3
20.416,4,0.2,6.6352,2016-09-15,9
1128.39,3,0.0,259.5297,2016-09-15,9
4.608,2,0.2,1.6704,2017-03-17,3
195.96,5,0.2,19.596,2017-05-28,5
15.552,3,0.2,5.4432,2017-05-28,5
271.968,4,0.2,54.3936,2017-05-28,5
698.352,3,0.2,52.3764,2017-06-15,6
77.728,2,0.2,-3.8864,2017-06-15,6
46.62,9,0.0,21.4452,2015-09-06,9
537.544,7,0.2,47.0351,2017-03-18,3
14.62,2,0.0,6.8714,2014-12-19,12
22.55,5,0.0,8.7945,2014-12-19,12
583.8,5,0.2,72.975,2014-12-19,12
211.168,4,0.2,15.8376,2014-12-19,12
12.96,2,0.0,6.2208,2016-07-07,7
45.98,2,0.0,12.8744,2016-07-07,7
1294.75,5,0.0,336.635,2016-04-06,4
1799.97,5,0.4,239.996,2014-05-08,5
10.688,2,0.2,3.7408,2017-11-23,11
221.98,2,0.0,62.1544,2016-11-10,11
341.96,2,0.0,54.7136,2016-11-10,11
34.77,3,0.0,11.4741,2014-12-31,12
18.9,3,0.0,8.694,2014-12-31,12
102.72,3,0.2,37.236,2017-08-19,8
40.48,2,0.0,14.5728,2016-09-12,9
33.282,3,0.7,-27.735,2017-10-26,10
118.65,5,0.4,19.775,2017-10-26,10
14.76,5,0.2,4.9815,2017-10-26,10
37.52,4,0.0,18.0096,2017-05-30,5
207.144,3,0.1,48.3336,2016-03-08,3
13.9,5,0.0,3.753,2016-03-08,3
266.352,3,0.2,13.3176,2015-07-26,7
307.98,2,0.0,89.3142,2015-11-23,11
44.1,6,0.0,20.727,2015-11-23,11
13.12,4,0.0,5.6416,2015-11-23,11
16.56,2,0.0,7.7832,2015-11-23,11
38.88,6,0.0,18.6624,2015-11-23,11
335.52,4,0.2,117.432,2015-11-28,11
959.984,2,0.2,311.9948,2017-11-03,11
4.086,2,0.7,-2.9964,2017-11-03,11
55.984,2,0.2,4.1988,2017-11-03,11
10.688,2,0.2,3.7408,2017-11-03,11
8.856,3,0.2,2.8782,2017-03-21,3
6.912,3,0.2,2.5056,2015-12-19,12
26.72,5,0.2,9.352,2014-04-02,4
33.488,7,0.2,10.465,2014-04-02,4
10.56,2,0.0,4.752,2015-06-05,6
386.34,2,0.0,54.0876,2014-10-06,10
33.44,10,0.2,11.704,2016-08-21,8
39.96,2,0.0,14.3856,2015-11-15,11
1217.568,2,0.2,456.588,2015-06-22,6
15.51,1,0.0,3.8775,2017-09-24,9
89.9,2,0.0,25.172,2017-09-24,9
14.28,4,0.0,3.7128,2017-09-24,9
12.72,3,0.0,4.9608,2017-09-24,9
15.75,5,0.0,7.56,2017-09-24,9
70.95,3,0.0,18.447,2014-04-06,4
65.568,2,0.2,23.7684,2014-04-06,4
299.97,3,0.0,131.9868,2014-04-06,4
89.97,3,0.0,39.5868,2016-02-09,2
31.86,2,0.0,11.151,2016-02-09,2
67.15,5,0.0,16.7875,2014-11-18,11
7.236,3,0.7,-6.03,2017-12-18,12
4.824,3,0.2,1.7487,2017-12-18,12
91.36,5,0.2,29.692,2017-12-18,12
130.112,2,0.2,13.0112,2017-12-18,12
74.24,1,0.2,8.352,2015-07-02,7
159.84,10,0.2,45.954,2015-07-02,7
2.892,2,0.7,-2.3136,2015-07-02,7
9.392,2,0.2,3.2872,2015-07-02,7
123.92,4,0.0,55.764,2014-10-08,10
55.6,5,0.2,6.255,2015-09-22,9
617.976,3,0.2,-7.7247,2015-09-22,9
21.312,3,0.2,7.992,2017-12-24,12
209.94,6,0.0,39.8886,2017-10-13,10
31.984,2,0.2,-7.996,2017-10-13,10
5083.96,5,0.2,1906.485,2017-10-13,10
35.96,1,0.2,3.596,2017-08-20,8
31.05,3,0.0,14.904,2015-09-11,9
8.92,4,0.0,3.9248,2015-09-11,9
209.6,4,0.0,96.416,2015-09-11,9
111.04,4,0.0,29.9808,2015-09-11,9
38.88,6,0.0,18.6624,2015-09-11,9
36.27,3,0.0,10.881,2015-12-20,12
493.43,5,0.3,-70.49,2014-09-20,9
11.12,2,0.2,3.475,2014-09-20,9
686.4,2,0.2,77.22,2016-11-04,11
15.92,5,0.2,5.373,2017-12-01,12
70.68,12,0.0,31.0992,2017-12-01,12
541.24,4,0.0,5.4124,2017-12-01,12
101.994,2,0.7,-71.3958,2014-10-10,10
18.264,2,0.7,-13.3936,2014-10-10,10
21.99,5,0.8,-32.985,2017-11-14,11
185.376,2,0.2,-34.758,2016-08-13,8
58.924,1,0.8,-153.2024,2016-08-13,8
480.0,4,0.0,225.6,2017-09-17,9
34.05,3,0.0,9.534,2017-09-17,9
192.72,11,0.0,92.5056,2015-03-23,3
239.97,3,0.0,86.3892,2015-03-23,3
50.12,7,0.2,-0.6265,2016-06-30,6
15.984,2,0.2,1.3986,2017-10-20,10
14.352,3,0.2,4.485,2017-10-20,10
6.528,4,0.7,-4.5696,2014-08-25,8
2.862,3,0.7,-2.2896,2014-08-25,8
20.856,8,0.7,-16.6848,2014-08-25,8
276.28,2,0.0,0.0,2014-07-27,7
629.64,9,0.0,107.0388,2017-12-01,12
449.97,3,0.0,220.4853,2016-10-17,10
1927.59,7,0.0,751.7601,2016-10-17,10
121.78,2,0.0,30.445,2016-09-16,9
2676.672,9,0.2,267.6672,2015-12-01,12
489.23,2,0.3,41.934,2014-08-05,8
312.03,3,0.0,43.6842,2016-08-15,8
17.94,3,0.0,3.0498,2016-08-15,8
165.6,3,0.2,10.35,2016-08-15,8
37.52,4,0.0,18.0096,2016-08-15,8
494.97,3,0.0,148.491,2015-08-07,8
25.06,2,0.0,11.7782,2015-08-07,8
32.064,3,0.6,-12.8256,2016-05-31,5
18.496,4,0.2,6.7048,2016-05-31,5
191.079,3,0.3,-38.2158,2016-05-31,5
10.368,2,0.2,3.6288,2016-05-31,5
30.53,1,0.0,14.0438,2016-07-01,7
30.84,3,0.0,6.168,2016-07-01,7
75.06,9,0.0,33.777,2016-07-01,7
66.976,7,0.2,6.6976,2016-12-18,12
182.72,8,0.0,84.0512,2015-01-26,1
21.93,3,0.0,10.3071,2017-10-28,10
95.976,3,0.2,15.5961,2017-11-04,11
143.928,9,0.2,-32.3838,2017-11-04,11
3.564,2,0.7,-2.97,2017-11-04,11
4.928,2,0.2,1.7248,2017-11-04,11
856.656,6,0.2,107.082,2016-05-09,5
13.184,4,0.8,-20.4352,2016-05-09,5
48.784,4,0.8,-131.7168,2016-05-09,5
76.64,2,0.2,26.824,2016-05-09,5
18.528,6,0.8,-27.792,2016-05-09,5
177.68,2,0.0,46.1968,2014-04-02,4
159.98,2,0.0,57.5928,2014-04-28,4
52.68,3,0.2,19.755,2016-10-04,10
11.568,3,0.2,2.6028,2016-10-04,10
4.572,4,0.7,-3.81,2017-06-11,6
1439.968,4,0.2,143.9968,2016-01-30,1
1.728,3,0.8,-2.6784,2016-01-30,1
626.1,3,0.5,-538.446,2016-01-30,1
99.2,5,0.0,25.792,2015-09-27,9
609.98,4,0.3,-113.282,2015-04-13,4
211.372,2,0.3,-45.294,2015-04-13,4
239.976,3,0.2,17.9982,2015-04-13,4
99.95,5,0.0,22.9885,2017-12-18,12
29.34,3,0.0,10.8558,2017-12-18,12
16.74,2,0.0,4.3524,2016-03-14,3
12.672,3,0.2,3.96,2017-08-27,8
1119.888,14,0.2,209.979,2017-08-27,8
204.85,5,0.0,53.261,2015-12-17,12
135.984,2,0.2,16.998,2015-12-17,12
16.4,5,0.0,7.052,2015-12-17,12
92.96,2,0.2,31.374,2015-12-17,12
7.632,3,0.2,-1.8126,2014-08-22,8
4.158,7,0.7,-3.465,2016-11-03,11
179.991,3,0.7,-251.9874,2016-11-03,11
239.358,3,0.3,-47.8716,2017-10-10,10
164.88,3,0.0,80.7912,2014-12-07,12
10.95,3,0.0,3.285,2014-11-15,11
19.44,3,0.0,9.3312,2017-12-24,12
12.3,5,0.0,6.15,2017-12-24,12
13.97,1,0.0,3.6322,2014-12-24,12
934.956,6,0.4,-249.3216,2017-12-22,12
46.864,2,0.2,7.6154,2017-12-22,12
26.16,3,0.2,1.962,2017-12-22,12
23.128,7,0.2,2.891,2017-12-22,12
59.24,5,0.2,16.291,2017-12-22,12
155.456,4,0.2,-7.7728,2014-08-08,8
8.56,2,0.0,3.852,2014-09-20,9
21.0,3,0.2,5.775,2017-12-25,12
120.0,2,0.5,-7.2,2017-12-25,12
299.96,5,0.2,37.495,2017-11-25,11
67.84,5,0.8,-179.776,2017-11-25,11
853.93,5,0.3,-24.398,2017-11-25,11
18.688,4,0.2,3.7376,2017-11-25,11
273.96,2,0.0,71.2296,2016-11-05,11
89.97,3,0.0,18.8937,2016-11-05,11
756.8,5,0.0,75.68,2016-11-05,11
1.248,2,0.8,-1.9344,2017-11-06,11
72.0,1,0.2,14.4,2016-11-03,11
470.155,7,0.3,-13.433,2016-11-03,11
39.128,1,0.2,-8.8038,2014-12-30,12
19.728,9,0.2,1.7262,2017-12-02,12
151.188,2,0.4,-25.198,2017-12-02,12
271.764,2,0.1,60.392,2017-03-24,3
47.496,1,0.2,-1.1874,2014-11-19,11
344.981,7,0.15,28.4102,2017-04-25,4
36.288,7,0.2,12.7008,2017-11-23,11
78.304,2,0.2,29.364,2017-11-23,11
127.785,1,0.3,-31.0335,2017-11-23,11
6.104,2,0.8,-9.156,2017-11-23,11
5.76,2,0.0,2.8224,2014-11-03,11
1.72,1,0.8,-2.838,2015-10-19,10
8.952,2,0.8,-14.7708,2014-02-06,2
2.334,3,0.8,-6.3018,2016-03-06,3
1.728,4,0.8,-2.7648,2016-03-06,3
159.04,5,0.6,-194.824,2016-03-06,3
145.98,2,0.5,-99.2664,2016-03-06,3
77.952,3,0.2,12.6672,2015-12-03,12
95.97,5,0.7,-73.577,2015-12-03,12
105.584,2,0.2,9.2386,2015-12-03,12
9.344,2,0.2,1.168,2015-12-03,12
9.68,2,0.0,3.7752,2015-12-24,12
4899.93,7,0.0,2302.9671,2015-12-24,12
104.75,5,0.0,21.9975,2017-10-01,10
18.528,2,0.2,4.4004,2017-10-16,10
1875.258,7,0.4,-968.8833,2017-10-16,10
91.36,5,0.2,29.692,2014-08-15,8
152.24,5,0.2,17.127,2014-08-15,8
35.184,2,0.2,12.3144,2017-11-11,11
56.704,2,0.2,19.1376,2017-03-20,3
274.064,7,0.2,102.774,2017-03-20,3
458.43,5,0.3,-124.431,2017-05-13,5
8.226,3,0.7,-6.0324,2014-06-22,6
5.95,1,0.0,0.833,2014-12-02,12
15.24,3,0.0,7.1628,2014-12-02,12
239.94,6,0.0,26.3934,2015-04-05,4
23.84,8,0.0,6.4368,2015-04-05,4
92.52,6,0.0,24.9804,2017-11-18,11
37.76,1,0.0,10.5728,2017-11-18,11
7.38,2,0.0,3.4686,2017-11-18,11
5.82,2,0.0,2.7354,2017-11-18,11
3.816,1,0.2,1.1925,2017-07-12,7
26.16,4,0.0,12.8184,2017-05-19,5
100.8,2,0.2,21.42,2015-12-20,12
135.8,7,0.0,66.542,2016-02-21,2
13.9,5,0.0,3.753,2017-03-18,3
19.4,5,0.0,9.312,2017-03-18,3
13.488,2,0.2,4.3836,2016-12-17,12
11.416,1,0.2,3.8529,2016-12-17,12
17.64,3,0.0,8.6436,2016-03-26,3
17.04,3,0.2,5.538,2016-03-26,3
99.98,2,0.0,7.9984,2014-12-16,12
29.46,6,0.0,9.7218,2014-12-16,12
166.92,13,0.7,-116.844,2015-11-15,11
98.328,3,0.2,9.8328,2016-08-22,8
117.882,1,0.1,1.3098,2015-06-29,6
20.97,3,0.0,9.0171,2016-06-26,6
139.96,4,0.0,9.7972,2016-06-26,6
37.74,3,0.0,12.8316,2016-06-26,6
14.82,3,0.0,6.2244,2016-09-17,9
191.82,3,0.0,61.3824,2016-09-17,9
13.904,2,0.2,4.5188,2014-07-18,7
314.6,4,0.0,103.818,2017-09-01,9
283.56,4,0.0,45.3696,2017-09-01,9
487.96,2,0.0,146.388,2017-06-22,6
1793.98,2,0.0,843.1706,2014-09-02,9
2.992,4,0.8,-4.488,2015-10-01,10
108.768,4,0.2,2.7192,2015-10-01,10
25.92,4,0.0,12.4416,2015-04-07,4
22.58,2,0.0,5.8708,2015-04-07,4
55.176,3,0.2,-12.4146,2017-11-21,11
9892.74,13,0.0,4946.37,2016-12-17,12
73.915,1,0.5,-45.8273,2014-09-19,9
337.088,4,0.2,16.8544,2014-09-28,9
61.44,3,0.0,16.5888,2015-09-22,9
479.97,3,0.0,163.1898,2016-11-07,11
5.984,2,0.2,2.244,2017-12-16,12
189.95,5,0.0,45.588,2017-12-16,12
149.95,5,0.0,31.4895,2017-12-16,12
29.95,5,0.0,8.6855,2017-12-16,12
44.4,3,0.0,22.2,2017-12-16,12
66.03,3,0.0,17.1678,2014-09-21,9
10.86,2,0.0,5.3214,2015-05-18,5
3.36,2,0.0,0.84,2014-03-26,3
27.936,4,0.2,9.4284,2014-03-26,3
28.784,2,0.2,2.8784,2014-03-26,3
21.96,2,0.0,6.1488,2017-09-22,9
21.98,2,0.0,8.5722,2015-09-12,9
2621.322,11,0.1,553.3902,2015-11-02,11
74.76,7,0.0,23.9232,2015-10-20,10
364.776,3,0.2,27.3582,2015-10-20,10
1115.17,7,0.0,334.551,2016-06-14,6
89.696,4,0.2,33.636,2015-11-20,11
50.12,4,0.0,23.5564,2015-11-20,11
36.48,6,0.0,18.24,2016-02-28,2
322.192,13,0.2,100.685,2014-10-14,10
2.946,3,0.8,-4.8609,2014-10-14,10
19.136,4,0.2,6.9368,2014-10-14,10
23.08,2,0.0,6.924,2017-05-26,5
90.48,2,0.0,23.5248,2016-02-04,2
215.976,3,0.2,-2.6997,2016-09-02,9
65.94,3,0.0,30.9918,2016-09-02,9
11.352,3,0.2,2.6961,2017-12-04,12
24.56,2,0.0,6.8768,2015-06-12,6
16.56,2,0.0,7.7832,2016-09-04,9
279.95,5,0.0,67.188,2016-09-04,9
828.84,6,0.0,0.0,2014-04-21,4
7.218,3,0.7,-5.5338,2015-11-05,11
27.2,4,0.2,2.04,2015-11-05,11
89.97,3,0.0,18.8937,2014-11-03,11
318.08,4,0.0,34.9888,2016-02-16,2
5.8,1,0.0,2.61,2016-02-16,2
143.952,6,0.2,17.994,2017-09-11,9
19.44,3,0.0,9.3312,2017-09-11,9
5.56,2,0.0,1.4456,2017-11-02,11
